crown_id,ortho,gx,gy,label,n_views,best_margin_px,tile,tile_path,bx,by,bw,bh,split_fold
44000_16000_00638,44000_16000,2542.5,2606.5,Healthy,50,401.5,44000_16000_1920_2015_jpg.rf.02dc3b5d206c20a26f6a3bb60d2260f5.jpg,layer1_build\ds_B\train\44000_16000_1920_2015_jpg.rf.02dc3b5d206c20a26f6a3bb60d2260f5.jpg,566,535,113,113,44000_16000
44000_16000_00639,44000_16000,784.0,2608.5,Healthy,31,457.5,44000_16000_278_2042_jpg.rf.6105bb32f1af3d99e19361c9c0f9665e.jpg,layer1_build\ds_B\train\44000_16000_278_2042_jpg.rf.6105bb32f1af3d99e19361c9c0f9665e.jpg,450,510,112,113,44000_16000
44000_16000_00640,44000_16000,595.0,2609.5,Healthy,24,459.5,44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,layer1_build\ds_B\train\44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,504,409,100,101,44000_16000
44000_16000_00641,44000_16000,2751.0,2612.5,Healthy,42,485.0,44000_16000_2212_2079_jpg.rf.11ff369885d43cfb13cc3ca5d67b19a1.jpg,layer1_build\ds_B\train\44000_16000_2212_2079_jpg.rf.11ff369885d43cfb13cc3ca5d67b19a1.jpg,483,477,112,113,44000_16000
44000_16000_00642,44000_16000,980.0,2614.0,Healthy,40,481.0,44000_16000_437_2102_jpg.rf.33442cbc8dde3cdd7ffc7303874ed5ad.jpg,layer1_build\ds_B\test\44000_16000_437_2102_jpg.rf.33442cbc8dde3cdd7ffc7303874ed5ad.jpg,493,462,100,100,44000_16000
44000_16000_00643,44000_16000,1181.0,2616.0,Healthy,36,446.0,44000_16000_603_2076_jpg.rf.e3682e9bda960c22b9e56905d91b7f79.jpg,layer1_build\ds_B\train\44000_16000_603_2076_jpg.rf.e3682e9bda960c22b9e56905d91b7f79.jpg,522,483,112,114,44000_16000
44000_16000_00644,44000_16000,196.0,2626.0,Healthy,4,167.0,44000_16000_29_1934_jpg.rf.591de5e9cd773d6b1a757b209beb1f51.jpg,layer1_build\ds_B\valid\44000_16000_29_1934_jpg.rf.591de5e9cd773d6b1a757b209beb1f51.jpg,111,635,112,114,44000_16000
44000_16000_00645,44000_16000,3417.0,2654.5,Healthy,41,459.5,44000_16000_2945_2090_jpg.rf.8c376fa86c243eeee7fd9ba5c6e2ae49.jpg,layer1_build\ds_B\train\44000_16000_2945_2090_jpg.rf.8c376fa86c243eeee7fd9ba5c6e2ae49.jpg,422,514,100,101,44000_16000
44000_16000_00646,44000_16000,2649.0,2657.5,Healthy,46,437.0,44000_16000_2212_2079_jpg.rf.11ff369885d43cfb13cc3ca5d67b19a1.jpg,layer1_build\ds_B\train\44000_16000_2212_2079_jpg.rf.11ff369885d43cfb13cc3ca5d67b19a1.jpg,387,528,100,101,44000_16000
44000_16000_00647,44000_16000,2255.5,2658.0,Healthy,56,475.0,44000_16000_1751_2109_jpg.rf.292d50d6aabad6d47f072447b358ac6a.jpg,layer1_build\ds_B\valid\44000_16000_1751_2109_jpg.rf.292d50d6aabad6d47f072447b358ac6a.jpg,461,505,87,88,44000_16000
44000_16000_00648,44000_16000,2064.0,2659.0,Healthy,57,451.0,44000_16000_1502_2086_jpg.rf.8cc77b56a17290e33156509f6965652d.jpg,layer1_build\ds_B\train\44000_16000_1502_2086_jpg.rf.8cc77b56a17290e33156509f6965652d.jpg,518,529,88,88,44000_16000
44000_16000_00649,44000_16000,3027.0,2659.0,Healthy,35,453.0,44000_16000_2456_2129_jpg.rf.0f1f3b20cdadf0cf0de816ac9e21d252.jpg,layer1_build\ds_B\train\44000_16000_2456_2129_jpg.rf.0f1f3b20cdadf0cf0de816ac9e21d252.jpg,521,480,100,100,44000_16000
44000_16000_00650,44000_16000,494.0,2659.5,Healthy,23,453.0,44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,layer1_build\ds_B\train\44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,403,459,100,101,44000_16000
44000_16000_00651,44000_16000,695.5,2659.5,Healthy,30,486.5,44000_16000_202_2122_jpg.rf.278beb728b147687184598c0e8a4f1b5.jpg,layer1_build\ds_B\test\44000_16000_202_2122_jpg.rf.278beb728b147687184598c0e8a4f1b5.jpg,437,481,113,113,44000_16000
44000_16000_00652,44000_16000,2837.5,2659.5,Healthy,33,431.5,44000_16000_2245_2211_jpg.rf.221bac0821c602e0d4cd0ff020afa2c1.jpg,layer1_build\ds_B\train\44000_16000_2245_2211_jpg.rf.221bac0821c602e0d4cd0ff020afa2c1.jpg,536,392,113,113,44000_16000
44000_16000_00653,44000_16000,3231.0,2659.5,Healthy,37,447.0,44000_16000_2654_2141_jpg.rf.3d3e5cd5bebace8f55f75a55901946d8.jpg,layer1_build\ds_B\train\44000_16000_2654_2141_jpg.rf.3d3e5cd5bebace8f55f75a55901946d8.jpg,527,468,100,101,44000_16000
44000_16000_00654,44000_16000,2449.5,2661.5,Healthy,51,458.5,44000_16000_1884_2141_jpg.rf.4383c9ea1b8b7fbd341762257a7a3d3b.jpg,layer1_build\ds_B\train\44000_16000_1884_2141_jpg.rf.4383c9ea1b8b7fbd341762257a7a3d3b.jpg,509,464,113,113,44000_16000
44000_16000_00655,44000_16000,297.5,2663.0,Healthy,9,268.5,44000_16000_29_1934_jpg.rf.591de5e9cd773d6b1a757b209beb1f51.jpg,layer1_build\ds_B\valid\44000_16000_29_1934_jpg.rf.591de5e9cd773d6b1a757b209beb1f51.jpg,212,672,113,114,44000_16000
44000_16000_00656,44000_16000,889.0,2664.5,Healthy,39,460.5,44000_16000_427_2204_jpg.rf.6c08731805383628da63f129ed53d69e.jpg,layer1_build\ds_B\valid\44000_16000_427_2204_jpg.rf.6c08731805383628da63f129ed53d69e.jpg,406,404,112,113,44000_16000
44000_16000_00657,44000_16000,1472.5,2664.5,Healthy,36,443.5,44000_16000_892_2101_jpg.rf.f95975cd6ac63ab314cd725a937e21ed.jpg,layer1_build\ds_B\valid\44000_16000_892_2101_jpg.rf.f95975cd6ac63ab314cd725a937e21ed.jpg,524,507,113,113,44000_16000
44000_16000_00658,44000_16000,1080.5,2670.0,Healthy,38,430.0,44000_16000_603_2076_jpg.rf.e3682e9bda960c22b9e56905d91b7f79.jpg,layer1_build\ds_B\train\44000_16000_603_2076_jpg.rf.e3682e9bda960c22b9e56905d91b7f79.jpg,421,537,113,114,44000_16000
44000_16000_00659,44000_16000,1273.0,2673.5,Healthy,34,444.0,44000_16000_829_2115_jpg.rf.b9f9ffcac89dcee9ba75703c453efb8f.jpg,layer1_build\ds_B\train\44000_16000_829_2115_jpg.rf.b9f9ffcac89dcee9ba75703c453efb8f.jpg,388,502,112,113,44000_16000
44000_16000_00660,44000_16000,3125.0,2707.0,Healthy,38,458.0,44000_16000_2654_2141_jpg.rf.3d3e5cd5bebace8f55f75a55901946d8.jpg,layer1_build\ds_B\train\44000_16000_2654_2141_jpg.rf.3d3e5cd5bebace8f55f75a55901946d8.jpg,421,516,100,100,44000_16000
44000_16000_00661,44000_16000,3321.0,2709.5,Healthy,36,379.5,44000_16000_2922_2065_jpg.rf.09bd69a1a8dbe7c5a78915ad196406b5.jpg,layer1_build\ds_B\valid\44000_16000_2922_2065_jpg.rf.09bd69a1a8dbe7c5a78915ad196406b5.jpg,349,594,100,101,44000_16000
44000_16000_00662,44000_16000,394.5,2711.0,Healthy,16,353.5,44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,layer1_build\ds_B\train\44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,310,517,87,88,44000_16000
44000_16000_00663,44000_16000,2935.5,2711.5,Healthy,30,443.5,44000_16000_2450_2131_jpg.rf.8bd8a004245b19180fa625909461e13e.jpg,layer1_build\ds_B\valid\44000_16000_2450_2131_jpg.rf.8bd8a004245b19180fa625909461e13e.jpg,429,524,113,113,44000_16000
44000_16000_00664,44000_16000,2161.0,2713.0,Healthy,56,503.0,44000_16000_1647_2192_jpg.rf.a119074f58c15384d52b5bde018bba8f.jpg,layer1_build\ds_B\valid\44000_16000_1647_2192_jpg.rf.a119074f58c15384d52b5bde018bba8f.jpg,464,471,100,100,44000_16000
44000_16000_00665,44000_16000,3516.0,2713.5,Healthy,40,482.5,44000_16000_2998_2172_jpg.rf.c594cce5c24816cc275267a6bc968635.jpg,layer1_build\ds_B\valid\44000_16000_2998_2172_jpg.rf.c594cce5c24816cc275267a6bc968635.jpg,468,491,100,101,44000_16000
44000_16000_00666,44000_16000,785.5,2714.5,Healthy,33,447.5,44000_16000_229_2267_jpg.rf.b328f60576db7e1833c04956d36ad97d.jpg,layer1_build\ds_B\train\44000_16000_229_2267_jpg.rf.b328f60576db7e1833c04956d36ad97d.jpg,500,391,113,113,44000_16000
44000_16000_00667,44000_16000,2536.5,2717.5,Healthy,50,404.5,44000_16000_1968_2313_jpg.rf.e4cf12e0bea19f088b57fe20bc21fe0a.jpg,layer1_build\ds_B\train\44000_16000_1968_2313_jpg.rf.e4cf12e0bea19f088b57fe20bc21fe0a.jpg,512,348,113,113,44000_16000
44000_16000_00668,44000_16000,2344.0,2718.5,Healthy,54,476.5,44000_16000_1849_2171_jpg.rf.7e4e9d4927f2dac5ec2844958d215d0e.jpg,layer1_build\ds_B\train\44000_16000_1849_2171_jpg.rf.7e4e9d4927f2dac5ec2844958d215d0e.jpg,445,497,100,101,44000_16000
44000_16000_00669,44000_16000,2744.0,2718.5,Healthy,40,499.0,44000_16000_2245_2211_jpg.rf.221bac0821c602e0d4cd0ff020afa2c1.jpg,layer1_build\ds_B\train\44000_16000_2245_2211_jpg.rf.221bac0821c602e0d4cd0ff020afa2c1.jpg,443,451,112,113,44000_16000
44000_16000_00670,44000_16000,982.0,2719.5,Healthy,41,471.5,44000_16000_469_2248_jpg.rf.3293d8848715e231511d964d4ce734c5.jpg,layer1_build\ds_B\valid\44000_16000_469_2248_jpg.rf.3293d8848715e231511d964d4ce734c5.jpg,457,415,112,113,44000_16000
44000_16000_00671,44000_16000,586.0,2722.0,Healthy,26,452.0,44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,layer1_build\ds_B\train\44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,501,528,88,88,44000_16000
44000_16000_00672,44000_16000,1369.5,2725.5,Healthy,34,413.5,44000_16000_829_2115_jpg.rf.b9f9ffcac89dcee9ba75703c453efb8f.jpg,layer1_build\ds_B\train\44000_16000_829_2115_jpg.rf.b9f9ffcac89dcee9ba75703c453efb8f.jpg,484,554,113,113,44000_16000
44000_16000_00673,44000_16000,1179.5,2726.0,Healthy,38,410.0,44000_16000_681_2316_jpg.rf.ef2a007ead0159f6e37df4bbb67d0389.jpg,layer1_build\ds_B\train\44000_16000_681_2316_jpg.rf.ef2a007ead0159f6e37df4bbb67d0389.jpg,442,353,113,114,44000_16000
44000_16000_00674,44000_16000,192.0,2730.0,Healthy,5,163.0,44000_16000_29_1934_jpg.rf.591de5e9cd773d6b1a757b209beb1f51.jpg,layer1_build\ds_B\valid\44000_16000_29_1934_jpg.rf.591de5e9cd773d6b1a757b209beb1f51.jpg,107,739,112,114,44000_16000
44000_16000_00675,44000_16000,3234.0,2768.0,Healthy,37,410.0,44000_16000_2620_2349_jpg.rf.a4ef52ecdd1f8683be01bb31ecf8b5dc.jpg,layer1_build\ds_B\train\44000_16000_2620_2349_jpg.rf.a4ef52ecdd1f8683be01bb31ecf8b5dc.jpg,564,369,100,100,44000_16000
44000_16000_00676,44000_16000,2444.0,2770.5,Healthy,54,459.0,44000_16000_1879_2267_jpg.rf.023e1be4690e58dd2dd847fe261cbd9c.jpg,layer1_build\ds_B\train\44000_16000_1879_2267_jpg.rf.023e1be4690e58dd2dd847fe261cbd9c.jpg,509,447,112,113,44000_16000
44000_16000_00677,44000_16000,3416.0,2772.0,Healthy,40,418.0,44000_16000_2998_2172_jpg.rf.c594cce5c24816cc275267a6bc968635.jpg,layer1_build\ds_B\valid\44000_16000_2998_2172_jpg.rf.c594cce5c24816cc275267a6bc968635.jpg,374,556,88,88,44000_16000
44000_16000_00678,44000_16000,2644.5,2772.5,Healthy,43,453.5,44000_16000_2191_2293_jpg.rf.7ec478eacb106f537cd4c556f6855a3c.jpg,layer1_build\ds_B\train\44000_16000_2191_2293_jpg.rf.7ec478eacb106f537cd4c556f6855a3c.jpg,397,423,113,113,44000_16000
44000_16000_00679,44000_16000,3032.5,2773.0,Healthy,37,435.0,44000_16000_2561_2338_jpg.rf.bd8345b99e5d809c05df22b7063a08fb.jpg,layer1_build\ds_B\valid\44000_16000_2561_2338_jpg.rf.bd8345b99e5d809c05df22b7063a08fb.jpg,428,391,87,88,44000_16000
44000_16000_00680,44000_16000,695.5,2773.5,Healthy,30,466.5,44000_16000_229_2267_jpg.rf.b328f60576db7e1833c04956d36ad97d.jpg,layer1_build\ds_B\train\44000_16000_229_2267_jpg.rf.b328f60576db7e1833c04956d36ad97d.jpg,410,450,113,113,44000_16000
44000_16000_00681,44000_16000,883.0,2776.5,Healthy,39,480.5,44000_16000_344_2296_jpg.rf.ce8be09cb99d0ed2524f0204dc315e80.jpg,layer1_build\ds_B\train\44000_16000_344_2296_jpg.rf.ce8be09cb99d0ed2524f0204dc315e80.jpg,483,424,112,113,44000_16000
44000_16000_00682,44000_16000,2844.0,2777.5,Healthy,33,425.0,44000_16000_2245_2211_jpg.rf.221bac0821c602e0d4cd0ff020afa2c1.jpg,layer1_build\ds_B\train\44000_16000_2245_2211_jpg.rf.221bac0821c602e0d4cd0ff020afa2c1.jpg,543,510,112,113,44000_16000
44000_16000_00683,44000_16000,1273.0,2781.0,Healthy,35,452.0,44000_16000_758_2329_jpg.rf.690f12dc417ad39650ddb5c4c1bbcd2a.jpg,layer1_build\ds_B\train\44000_16000_758_2329_jpg.rf.690f12dc417ad39650ddb5c4c1bbcd2a.jpg,459,395,112,114,44000_16000
44000_16000_00684,44000_16000,1076.5,2782.5,Healthy,41,465.5,44000_16000_518_2260_jpg.rf.977aeb65efeae646af1bd240640c88e8.jpg,layer1_build\ds_B\train\44000_16000_518_2260_jpg.rf.977aeb65efeae646af1bd240640c88e8.jpg,502,466,113,113,44000_16000
44000_16000_00685,44000_16000,489.0,2784.5,Healthy,22,389.5,44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,layer1_build\ds_B\train\44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,398,584,100,101,44000_16000
44000_16000_00686,44000_16000,1472.5,2787.5,Healthy,36,422.5,44000_16000_1050_2324_jpg.rf.78bf7661d53b98eed0db3ffc9966be4f.jpg,layer1_build\ds_B\train\44000_16000_1050_2324_jpg.rf.78bf7661d53b98eed0db3ffc9966be4f.jpg,366,407,113,113,44000_16000
44000_16000_00687,44000_16000,102.0,2803.5,Healthy,3,97.0,44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,layer1_build\ds_B\train\44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,41,141,112,113,44000_16000
44000_16000_00688,44000_16000,2156.0,2820.0,Healthy,54,475.0,44000_16000_1607_2289_jpg.rf.bbd6b9d5f30cba59016efd05d5a2304a.jpg,layer1_build\ds_B\test\44000_16000_1607_2289_jpg.rf.bbd6b9d5f30cba59016efd05d5a2304a.jpg,499,481,100,100,44000_16000
44000_16000_00689,44000_16000,394.5,2822.0,Healthy,16,352.0,44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,layer1_build\ds_B\train\44000_16000_41_2150_jpg.rf.c000e0de5c8338b31fc51af196224b34.jpg,297,615,113,114,44000_16000
44000_16000_00690,44000_16000,3126.0,2824.0,Healthy,38,475.0,44000_16000_2620_2349_jpg.rf.a4ef52ecdd1f8683be01bb31ecf8b5dc.jpg,layer1_build\ds_B\train\44000_16000_2620_2349_jpg.rf.a4ef52ecdd1f8683be01bb31ecf8b5dc.jpg,462,431,88,88,44000_16000
44000_16000_00691,44000_16000,3518.0,2828.0,Healthy,40,469.0,44000_16000_2988_2359_jpg.rf.333deac721745fa229a2c8afca8f0246.jpg,layer1_build\ds_B\train\44000_16000_2988_2359_jpg.rf.333deac721745fa229a2c8afca8f0246.jpg,486,425,88,88,44000_16000
44000_16000_00692,44000_16000,2938.5,2831.5,Healthy,26,400.5,44000_16000_2348_2431_jpg.rf.ebd08326e949d5383dc9bd6a83b73717.jpg,layer1_build\ds_B\valid\44000_16000_2348_2431_jpg.rf.ebd08326e949d5383dc9bd6a83b73717.jpg,534,344,113,113,44000_16000
44000_16000_00693,44000_16000,2354.0,2832.0,Healthy,53,483.0,44000_16000_1813_2333_jpg.rf.e3127b127e5aba5dae8410b1fed1c6d1.jpg,layer1_build\ds_B\train\44000_16000_1813_2333_jpg.rf.e3127b127e5aba5dae8410b1fed1c6d1.jpg,491,449,100,100,44000_16000
44000_16000_00694,44000_16000,588.0,2832.5,Healthy,28,375.5,44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,layer1_build\ds_B\valid\44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,389,325,100,101,44000_16000
44000_16000_00695,44000_16000,2544.5,2832.5,Healthy,50,479.5,44000_16000_2002_2353_jpg.rf.337ec93c819297fea740bb14cbcfbaf5.jpg,layer1_build\ds_B\train\44000_16000_2002_2353_jpg.rf.337ec93c819297fea740bb14cbcfbaf5.jpg,486,423,113,113,44000_16000
44000_16000_00696,44000_16000,985.0,2836.5,Healthy,44,447.5,44000_16000_518_2260_jpg.rf.977aeb65efeae646af1bd240640c88e8.jpg,layer1_build\ds_B\train\44000_16000_518_2260_jpg.rf.977aeb65efeae646af1bd240640c88e8.jpg,417,526,100,101,44000_16000
44000_16000_00697,44000_16000,2744.0,2837.5,Healthy,36,471.0,44000_16000_2191_2293_jpg.rf.7ec478eacb106f537cd4c556f6855a3c.jpg,layer1_build\ds_B\train\44000_16000_2191_2293_jpg.rf.7ec478eacb106f537cd4c556f6855a3c.jpg,497,488,112,113,44000_16000
44000_16000_00698,44000_16000,1372.0,2839.0,Healthy,33,412.0,44000_16000_847_2427_jpg.rf.f81507d2535cbe50e96766f9446e92ad.jpg,layer1_build\ds_B\train\44000_16000_847_2427_jpg.rf.f81507d2535cbe50e96766f9446e92ad.jpg,475,362,100,100,44000_16000
44000_16000_00699,44000_16000,787.5,2840.5,Healthy,34,485.5,44000_16000_261_2302_jpg.rf.41c19d0874ebde87e343b3847a29e70c.jpg,layer1_build\ds_B\train\44000_16000_261_2302_jpg.rf.41c19d0874ebde87e343b3847a29e70c.jpg,470,482,113,113,44000_16000
44000_16000_00700,44000_16000,1180.5,2841.0,Healthy,38,499.0,44000_16000_681_2316_jpg.rf.ef2a007ead0159f6e37df4bbb67d0389.jpg,layer1_build\ds_B\train\44000_16000_681_2316_jpg.rf.ef2a007ead0159f6e37df4bbb67d0389.jpg,443,468,113,114,44000_16000
44000_16000_00701,44000_16000,3322.0,2842.5,Healthy,35,352.5,44000_16000_2660_2490_jpg.rf.db59759d194c345e95fb6d7a5ff95616.jpg,layer1_build\ds_B\valid\44000_16000_2660_2490_jpg.rf.db59759d194c345e95fb6d7a5ff95616.jpg,612,302,100,101,44000_16000
44000_16000_00702,44000_16000,191.0,2843.5,Healthy,5,186.0,44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,layer1_build\ds_B\train\44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,136,187,100,101,44000_16000
44000_16000_00703,44000_16000,2254.5,2880.0,Healthy,58,473.0,44000_16000_1768_2407_jpg.rf.f729036e71eb3dc8a726baee25608855.jpg,layer1_build\ds_B\valid\44000_16000_1768_2407_jpg.rf.f729036e71eb3dc8a726baee25608855.jpg,449,435,75,76,44000_16000
44000_16000_00704,44000_16000,3419.5,2884.0,Healthy,40,431.5,44000_16000_2988_2359_jpg.rf.333deac721745fa229a2c8afca8f0246.jpg,layer1_build\ds_B\train\44000_16000_2988_2359_jpg.rf.333deac721745fa229a2c8afca8f0246.jpg,388,481,87,88,44000_16000
44000_16000_00705,44000_16000,2647.5,2886.5,Healthy,40,434.5,44000_16000_2213_2440_jpg.rf.4e8d910cbf33f2f7d36129d154c8ae03.jpg,layer1_build\ds_B\train\44000_16000_2213_2440_jpg.rf.4e8d910cbf33f2f7d36129d154c8ae03.jpg,378,390,113,113,44000_16000
44000_16000_00706,44000_16000,3031.0,2886.5,Healthy,26,470.0,44000_16000_2561_2338_jpg.rf.bd8345b99e5d809c05df22b7063a08fb.jpg,layer1_build\ds_B\valid\44000_16000_2561_2338_jpg.rf.bd8345b99e5d809c05df22b7063a08fb.jpg,420,498,100,101,44000_16000
44000_16000_00707,44000_16000,3233.0,2888.0,Healthy,33,411.0,44000_16000_2620_2349_jpg.rf.a4ef52ecdd1f8683be01bb31ecf8b5dc.jpg,layer1_build\ds_B\train\44000_16000_2620_2349_jpg.rf.a4ef52ecdd1f8683be01bb31ecf8b5dc.jpg,563,489,100,100,44000_16000
44000_16000_00708,44000_16000,878.0,2889.5,Healthy,42,488.5,44000_16000_348_2354_jpg.rf.bbfddc4518cf528844076390ea4d58fc.jpg,layer1_build\ds_B\train\44000_16000_348_2354_jpg.rf.bbfddc4518cf528844076390ea4d58fc.jpg,474,479,112,113,44000_16000
44000_16000_00709,44000_16000,2443.0,2891.5,Healthy,52,445.5,44000_16000_1968_2313_jpg.rf.e4cf12e0bea19f088b57fe20bc21fe0a.jpg,layer1_build\ds_B\train\44000_16000_1968_2313_jpg.rf.e4cf12e0bea19f088b57fe20bc21fe0a.jpg,419,522,112,113,44000_16000
44000_16000_00710,44000_16000,2839.0,2891.5,Healthy,30,460.5,44000_16000_2348_2431_jpg.rf.ebd08326e949d5383dc9bd6a83b73717.jpg,layer1_build\ds_B\valid\44000_16000_2348_2431_jpg.rf.ebd08326e949d5383dc9bd6a83b73717.jpg,441,410,100,101,44000_16000
44000_16000_00711,44000_16000,492.5,2893.0,Healthy,24,343.5,44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,layer1_build\ds_B\valid\44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,287,379,113,114,44000_16000
44000_16000_00712,44000_16000,696.0,2895.5,Healthy,34,438.5,44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,layer1_build\ds_B\valid\44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,491,382,112,113,44000_16000
44000_16000_00713,44000_16000,1272.0,2898.0,Healthy,36,481.0,44000_16000_756_2417_jpg.rf.785d89ed8576849981bf00eae1cd3e9c.jpg,layer1_build\ds_B\valid\44000_16000_756_2417_jpg.rf.785d89ed8576849981bf00eae1cd3e9c.jpg,460,424,112,114,44000_16000
44000_16000_00714,44000_16000,1467.5,2899.5,Healthy,36,417.5,44000_16000_1050_2324_jpg.rf.78bf7661d53b98eed0db3ffc9966be4f.jpg,layer1_build\ds_B\train\44000_16000_1050_2324_jpg.rf.78bf7661d53b98eed0db3ffc9966be4f.jpg,361,519,113,113,44000_16000
44000_16000_00715,44000_16000,1083.5,2900.5,Healthy,43,473.5,44000_16000_603_2350_jpg.rf.7e58a274ae505511e67136c38d04702e.jpg,layer1_build\ds_B\test\44000_16000_603_2350_jpg.rf.7e58a274ae505511e67136c38d04702e.jpg,424,494,113,113,44000_16000
44000_16000_00716,44000_16000,106.5,2910.5,Healthy,3,101.5,44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,layer1_build\ds_B\train\44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,45,248,113,113,44000_16000
44000_16000_00717,44000_16000,2151.0,2939.5,Healthy,57,442.5,44000_16000_1592_2497_jpg.rf.8e69b3c6840a8d55d977ed4ecce173f8.jpg,layer1_build\ds_B\test\44000_16000_1592_2497_jpg.rf.8e69b3c6840a8d55d977ed4ecce173f8.jpg,509,392,100,101,44000_16000
44000_16000_00718,44000_16000,3514.0,2942.0,Healthy,42,441.0,44000_16000_2988_2359_jpg.rf.333deac721745fa229a2c8afca8f0246.jpg,layer1_build\ds_B\train\44000_16000_2988_2359_jpg.rf.333deac721745fa229a2c8afca8f0246.jpg,482,539,88,88,44000_16000
44000_16000_00719,44000_16000,3129.0,2943.0,Healthy,40,453.0,44000_16000_2660_2490_jpg.rf.db59759d194c345e95fb6d7a5ff95616.jpg,layer1_build\ds_B\valid\44000_16000_2660_2490_jpg.rf.db59759d194c345e95fb6d7a5ff95616.jpg,425,409,88,88,44000_16000
44000_16000_00720,44000_16000,2546.0,2943.5,Healthy,47,475.5,44000_16000_2048_2468_jpg.rf.a1d9272695370784d7a1e179f441406b.jpg,layer1_build\ds_B\train\44000_16000_2048_2468_jpg.rf.a1d9272695370784d7a1e179f441406b.jpg,442,419,112,113,44000_16000
44000_16000_00721,44000_16000,2741.0,2943.5,Healthy,33,496.0,44000_16000_2213_2440_jpg.rf.4e8d910cbf33f2f7d36129d154c8ae03.jpg,layer1_build\ds_B\train\44000_16000_2213_2440_jpg.rf.4e8d910cbf33f2f7d36129d154c8ae03.jpg,472,447,112,113,44000_16000
44000_16000_00722,44000_16000,2356.0,2945.0,Healthy,55,436.0,44000_16000_1768_2407_jpg.rf.f729036e71eb3dc8a726baee25608855.jpg,layer1_build\ds_B\valid\44000_16000_1768_2407_jpg.rf.f729036e71eb3dc8a726baee25608855.jpg,538,488,100,100,44000_16000
44000_16000_00723,44000_16000,400.5,2948.0,Healthy,17,342.0,44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,layer1_build\ds_B\train\44000_16000_5_2606_jpg.rf.0bed7138255844276f3fc7ad1ff5b1d7.jpg,339,285,113,114,44000_16000
44000_16000_00724,44000_16000,588.0,2948.0,Healthy,28,439.0,44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,layer1_build\ds_B\valid\44000_16000_149_2457_jpg.rf.7991ff07bc46fbdfed7662f445cd6d77.jpg,389,441,100,100,44000_16000
44000_16000_00725,44000_16000,2937.5,2949.0,Healthy,27,434.5,44000_16000_2348_2431_jpg.rf.ebd08326e949d5383dc9bd6a83b73717.jpg,layer1_build\ds_B\valid\44000_16000_2348_2431_jpg.rf.ebd08326e949d5383dc9bd6a83b73717.jpg,546,474,87,88,44000_16000
44000_16000_00726,44000_16000,979.0,2949.5,Healthy,45,436.5,44000_16000_408_2362_jpg.rf.b51e179e9498df2c8595379578fe9372.jpg,layer1_build\ds_B\valid\44000_16000_408_2362_jpg.rf.b51e179e9498df2c8595379578fe9372.jpg,515,531,112,113,44000_16000
44000_16000_00727,44000_16000,790.5,2950.5,Healthy,34,462.5,44000_16000_328_2407_jpg.rf.8f49d6e5e6a8f4d2a504724d00649891.jpg,layer1_build\ds_B\train\44000_16000_328_2407_jpg.rf.8f49d6e5e6a8f4d2a504724d00649891.jpg,406,487,113,113,44000_16000
44000_16000_00728,44000_16000,3324.5,2956.0,Healthy,41,455.0,44000_16000_2810_2501_jpg.rf.4ab60dda2ea450df6deb3ff7a58179a6.jpg,layer1_build\ds_B\train\44000_16000_2810_2501_jpg.rf.4ab60dda2ea450df6deb3ff7a58179a6.jpg,471,411,87,88,44000_16000
